NUMERO_CUENTA,MES,ANIO,IMPORTE
6290009,2,2025,-42
6290009,2,2025,-123
6290009,2,2025,-60
6290009,2,2025,-55
6290009,2,2025,-110
6290009,2,2025,-71
6290009,2,2025,-42
6290009,2,2025,-57
6290009,2,2025,-57
6290009,2,2025,-57
6290009,2,2025,-57
6290009,2,2025,-35
6290009,2,2025,-37
6290009,2,2025,-18
6290009,2,2025,-61
6290009,2,2025,-132
6290009,2,2025,-42
6290009,2,2025,-57
6290009,2,2025,-57
6290009,2,2025,-57
6290009,2,2025,-52
6290009,2,2025,-34
6290009,2,2025,-56
6290009,2,2025,-41
6290009,2,2025,-42
6290009,2,2025,-57
6290009,2,2025,-31
6290009,2,2025,-42
6290009,2,2025,-57
6290009,2,2025,-42
6290009,2,2025,-42
6290009,2,2025,-13
6290009,2,2025,-30
6290009,2,2025,-57
6290009,2,2025,-57
6290009,2,2025,-57
6290009,2,2025,-31
6290009,2,2025,-57
6290009,2,2025,-80
6290009,2,2025,-95
6290009,2,2025,-46
6290009,2,2025,-27
6290009,2,2025,-49
6290009,2,2025,-4
6290009,2,2025,-10
6290009,2,2025,-159
6290009,2,2025,-57
6290009,2,2025,-57
6290009,2,2025,-57
6290009,2,2025,-57
6290009,2,2025,-42
6290009,2,2025,-22
6290009,2,2025,-13
6290009,2,2025,-36
6290009,2,2025,-194
6290009,2,2025,-112
6290009,2,2025,-70
6290009,2,2025,-15
6290009,2,2025,-95
6290009,2,2025,-42
6290009,2,2025,-30
6290009,2,2025,-5
6290009,2,2025,-60
6290009,2,2025,-60
6290009,2,2025,-12
6290009,2,2025,-18
6290009,2,2025,-23
6290009,2,2025,-54
6290009,2,2025,-177
6290009,2,2025,-42
6290009,2,2025,-11
6290009,2,2025,-8
6290009,2,2025,-42
6290009,2,2025,-45
6290009,2,2025,-20
6290009,2,2025,-2
6290009,2,2025,-5
6290009,2,2025,-11
6290009,2,2025,-7
6290009,2,2025,-18
6290009,2,2025,-21
6290009,2,2025,-159
6290009,2,2025,-8
6290009,2,2025,-18
6290009,2,2025,-128
6290009,2,2025,-51
6290009,2,2025,-40
6290009,2,2025,-11
6290009,2,2025,-42
6290009,2,2025,-57
6290009,2,2025,-57
6290009,2,2025,-42
6290009,2,2025,-208
6290009,2,2025,-9
6290009,2,2025,-3
6290009,2,2025,-36
6290009,2,2025,-23
6290009,2,2025,-69
6290009,2,2025,-189
6290009,2,2025,-57
6290009,2,2025,-42
6290009,2,2025,-42
6290009,2,2025,-57
6290009,2,2025,-42
6290009,2,2025,-57
6290009,2,2025,-64
6290009,2,2025,-4
6290009,2,2025,-27
6290009,2,2025,-4
6290009,2,2025,-20
6290009,2,2025,-14
6290009,2,2025,-15
6290009,2,2025,-62
6290009,2,2025,-23
6290009,2,2025,-58
6290009,2,2025,-15
6290009,2,2025,-57
6290009,2,2025,-23
6290009,2,2025,-57
6290009,2,2025,-23
6290009,2,2025,-23
6290009,2,2025,-8
6290009,2,2025,-57
6290009,2,2025,-42
6290009,2,2025,-42
6290009,2,2025,-42
6290009,2,2025,-42
6290009,2,2025,-42
6290009,2,2025,-57
6290009,2,2025,-42
6290009,2,2025,-55
6290009,2,2025,-4
6290009,2,2025,-111
6290009,2,2025,-71
6290009,2,2025,-31
6290009,2,2025,-30
6290009,2,2025,-30
6290009,2,2025,-57
6290009,2,2025,-60
6290009,2,2025,-48
6290009,2,2025,-10
6290009,2,2025,-90
6290009,2,2025,-30
6290009,2,2025,-7
6290009,2,2025,-42
6290009,2,2025,-57
6290009,2,2025,-42
6290009,2,2025,-42
6290009,2,2025,-57
6290009,2,2025,-42
6290009,2,2025,-42
6290009,2,2025,-57
6290009,2,2025,-57
6290009,2,2025,-42
6290009,2,2025,-42
6290009,2,2025,-42
6290009,2,2025,-57
6290009,2,2025,-57
6290009,2,2025,-57
6290009,2,2025,-32
6290009,2,2025,-59
6290009,2,2025,-42
6290009,2,2025,-89
6290009,2,2025,-34
6290009,2,2025,-34
6290009,2,2025,-2
6290009,2,2025,-7
6290009,2,2025,-57
6290009,2,2025,-23
6290009,2,2025,-23
6290009,2,2025,-22
6290009,2,2025,-31
6290009,2,2025,-57
6290009,2,2025,-42
6290009,2,2025,-57
6290009,2,2025,-42
6290009,2,2025,-57
6290009,2,2025,-57
6290009,2,2025,-57
6290009,2,2025,-57
6290009,2,2025,-42
6290009,2,2025,-57
6290009,2,2025,-42
6290009,2,2025,-42
6290009,2,2025,-42
6290009,2,2025,-10
6290009,2,2025,-42
6290009,2,2025,-23
6290009,2,2025,-57
6290009,2,2025,-42
6290009,2,2025,-42
6290009,2,2025,-57
6290009,2,2025,-42
6290009,2,2025,-57
6290009,2,2025,-31
6290009,2,2025,-57
6290009,2,2025,-42
6290009,2,2025,-57
6290009,2,2025,-57
6290009,2,2025,-57
6290009,2,2025,-57
6290009,2,2025,-42
6290009,2,2025,-57
6290009,2,2025,-42
6290009,2,2025,-42
6290009,2,2025,-57
6290009,2,2025,-42
6290009,2,2025,-42
6290009,2,2025,-57
6290009,2,2025,-13
6290009,2,2025,-23
6290009,2,2025,-31
6290009,2,2025,-57
6290009,2,2025,-57
6290009,2,2025,-57
6290009,2,2025,-42
6290009,2,2025,-57
6290009,2,2025,-42
6290009,2,2025,-42
6290009,2,2025,-42
6290009,2,2025,-31
6290009,2,2025,-42
6290009,2,2025,-42
6290009,2,2025,-42
6290009,2,2025,-42
6290009,2,2025,-42
6290009,2,2025,-42
6290009,2,2025,-42
6290009,2,2025,-57
6290009,2,2025,-42
6290009,2,2025,-57
6290009,2,2025,-42
6290009,2,2025,-57
6290009,2,2025,-57
6290009,2,2025,-57
6290009,2,2025,-42
6290009,2,2025,-57
6290009,2,2025,-57
6290009,2,2025,-23
6290009,2,2025,-42
6290009,2,2025,-42
6290009,2,2025,-57
6290009,2,2025,-57
6290009,2,2025,-57
6290009,2,2025,-42
6290009,2,2025,-42
6290009,2,2025,-42
6290009,2,2025,-42
6290009,2,2025,-42
6290009,2,2025,-42
6290009,2,2025,-42
6290009,2,2025,-28
6290009,2,2025,-10
6290009,2,2025,-60
6290009,2,2025,-10
6290009,2,2025,-60
6290009,2,2025,-200
6290009,2,2025,-10
6290009,2,2025,-42
6290009,2,2025,-57
6290009,2,2025,-10
6290009,2,2025,-7
6290009,2,2025,-57
6290009,2,2025,-42
6290009,2,2025,-57
6290009,2,2025,-7
6290009,2,2025,-95
6290009,2,2025,-29
6290009,2,2025,-13
6290009,2,2025,-4
6290009,2,2025,-23
6290009,2,2025,-42
6290009,2,2025,-42
6290009,2,2025,-28
6290009,2,2025,-42
6290009,2,2025,-42
6290009,2,2025,-42
6290009,2,2025,-57
6290009,2,2025,-42
6290009,2,2025,-42
6290009,2,2025,-57
6290008,2,2025,2834
6290006,2,2025,16
6290006,2,2025,42
6290006,2,2025,48
6290006,2,2025,16
6290006,2,2025,19
6290006,2,2025,22
6290006,2,2025,23
6290006,2,2025,4
6290006,2,2025,14
6290006,2,2025,7
6290006,2,2025,16
6290006,2,2025,11
6290006,2,2025,18
6290006,2,2025,13
6290006,2,2025,28
6290006,2,2025,21
6290006,2,2025,6
6290006,2,2025,17
6290006,2,2025,25
6290006,2,2025,18
6290006,2,2025,18
6290006,2,2025,18
6290006,2,2025,4
6290006,2,2025,9
6290006,2,2025,10
6290006,2,2025,21
6290006,2,2025,8
6290006,2,2025,9
6290006,2,2025,7
6290006,2,2025,10
6290006,2,2025,14
6290006,2,2025,40
6290006,2,2025,8
6290006,2,2025,13
6290006,2,2025,14
6290006,2,2025,4
6290006,2,2025,20
6290006,2,2025,15
6290006,2,2025,9
6290006,2,2025,28
6290006,2,2025,10
6290006,2,2025,55
6290006,2,2025,24
6290006,2,2025,31
6290006,2,2025,9
6290006,2,2025,28
6290006,2,2025,30
6290006,2,2025,30
6290006,2,2025,35
6290006,2,2025,27
6290006,2,2025,22
6290006,2,2025,28
6290006,2,2025,11
6290006,2,2025,8
6290006,2,2025,3
6290006,2,2025,21
6290006,2,2025,28
6290006,2,2025,2
6290006,2,2025,11
6290006,2,2025,75
6290006,2,2025,21
6290006,2,2025,28
6290006,2,2025,5
6290006,2,2025,11
6290006,2,2025,21
6290006,2,2025,24
6290006,2,2025,8
6290006,2,2025,36
6290006,2,2025,26
6290006,2,2025,17
6290006,2,2025,5
6290006,2,2025,46
6290006,2,2025,98
6290006,2,2025,15
6290006,2,2025,21
6290006,2,2025,3
6290006,2,2025,33
6290006,2,2025,7
6290006,2,2025,10
6290006,2,2025,4
6290006,2,2025,55
6290006,2,2025,21
6290006,2,2025,3
6290006,2,2025,3
6290006,2,2025,3
6290006,2,2025,4
6290006,2,2025,9
6290006,2,2025,28
6290006,2,2025,6
6290006,2,2025,20
6290006,2,2025,20
6290006,2,2025,60
6290006,2,2025,7
6290006,2,2025,4
6290006,2,2025,9
6290006,2,2025,16
6290006,2,2025,7
6290006,2,2025,27
6290006,2,2025,30
6290006,2,2025,34
6290006,2,2025,27
6290006,2,2025,6
6290006,2,2025,62
6290006,2,2025,7
6290006,2,2025,6
6290006,2,2025,4
6290006,2,2025,57
6290006,2,2025,2
6290006,2,2025,8
6290006,2,2025,213
6290006,2,2025,16
6290006,2,2025,65
6290006,2,2025,6
6290006,2,2025,99
6290006,2,2025,55
6290006,2,2025,19
6290006,2,2025,15
6290006,2,2025,3
6290006,2,2025,2
6290006,2,2025,6
6290006,2,2025,10
6290006,2,2025,58
6290006,2,2025,4
6290006,2,2025,3
6290006,2,2025,2
6290006,2,2025,3
6290006,2,2025,4
6290006,2,2025,7
6290006,2,2025,34
6290006,2,2025,11
6290006,2,2025,5
6290006,2,2025,7
6290006,2,2025,2
6290006,2,2025,8
6290006,2,2025,17
6290006,2,2025,43
6290006,2,2025,4
6290006,2,2025,8
6290006,2,2025,11
6290006,2,2025,12
6290006,2,2025,12
6290006,2,2025,4
6290006,2,2025,4
6290006,2,2025,54
6290006,2,2025,20
6290006,2,2025,30
6290006,2,2025,5
6290006,2,2025,35
6290006,2,2025,9
6290006,2,2025,62
6290006,2,2025,57
6290006,2,2025,6
6290006,2,2025,19
6290006,2,2025,47
6290006,2,2025,7
6290006,2,2025,3
6290006,2,2025,64
6290006,2,2025,4
6290006,2,2025,6
6290006,2,2025,2
6290006,2,2025,11
6290006,2,2025,42
6290006,2,2025,68
6290006,2,2025,12
6290006,2,2025,16
6290006,2,2025,24
6290006,2,2025,4
6290006,2,2025,38
6290006,2,2025,8
6290006,2,2025,7
6290006,2,2025,10
6290006,2,2025,16
6290006,2,2025,4
6290006,2,2025,23
6290006,2,2025,22
6290006,2,2025,14
6290006,2,2025,8
6290006,2,2025,120
6290006,2,2025,4
6290006,2,2025,21
6290006,2,2025,19
6290006,2,2025,14
6290006,2,2025,152
6290006,2,2025,14
6290006,2,2025,15
6290006,2,2025,154
6290006,2,2025,92
6290006,2,2025,970
6290006,2,2025,863
6290006,2,2025,8
6290006,2,2025,10
6290006,2,2025,9
6290006,2,2025,410
6290006,2,2025,33
6290006,2,2025,143
6290006,2,2025,-5
6290006,2,2025,-15
6290006,2,2025,-2
6290006,2,2025,-48
6290004,2,2025,205
6290004,2,2025,143
6290004,2,2025,80
6290004,2,2025,57
6290004,2,2025,2
6290004,2,2025,179
6290004,2,2025,13
6290004,2,2025,44
6290004,2,2025,3
6290004,2,2025,3
6290004,2,2025,3
6290004,2,2025,129
6290004,2,2025,79
6290004,2,2025,2
6290004,2,2025,42
6290004,2,2025,-54
6290004,2,2025,12
6290004,2,2025,50
6290004,2,2025,135
6290004,2,2025,159
6290004,2,2025,62
6290004,2,2025,66
6290004,2,2025,158
6290004,2,2025,186
6290004,2,2025,37
6290004,2,2025,50
6290004,2,2025,97
6290004,2,2025,299
6290004,2,2025,86
6290004,2,2025,73
6290004,2,2025,88
6290004,2,2025,15
6290004,2,2025,30
6290004,2,2025,12
6290004,2,2025,20
6290004,2,2025,382
6290004,2,2025,332
6290004,2,2025,244
6290004,2,2025,195
6290004,2,2025,96
6290004,2,2025,650
6290004,2,2025,290
6290004,2,2025,394
6290004,2,2025,197
6290004,2,2025,392
6290004,2,2025,136
6290004,2,2025,43
6290004,2,2025,-50
6290004,2,2025,-135
6290004,2,2025,-80
6290004,2,2025,-40
6290004,2,2025,-57
6290004,2,2025,-72
6290004,2,2025,-174
6290004,2,2025,-268
6290004,2,2025,-68
6290004,2,2025,-2
6290004,2,2025,-179
6290004,2,2025,-13
6290003,2,2025,48
6290003,2,2025,243
6290003,2,2025,78
6290003,2,2025,17
6290003,2,2025,36
6290003,2,2025,20
6290003,2,2025,78
6290003,2,2025,122
6290003,2,2025,15
6290003,2,2025,51
6290003,2,2025,25
6290003,2,2025,15
6290003,2,2025,23
6290003,2,2025,69
6290003,2,2025,22
6290003,2,2025,28
6290003,2,2025,7
6290003,2,2025,7
6290003,2,2025,39
6290003,2,2025,15
6290003,2,2025,58
6290003,2,2025,6
6290003,2,2025,20
6290003,2,2025,78
6290003,2,2025,5
6290003,2,2025,40
6290003,2,2025,24
6290003,2,2025,24
6290003,2,2025,139
6290003,2,2025,24
6290003,2,2025,31
6290003,2,2025,5
6290003,2,2025,9
6290003,2,2025,9
6290003,2,2025,5
6290003,2,2025,1
6290003,2,2025,9
6290003,2,2025,9
6290003,2,2025,5
6290003,2,2025,1
6290003,2,2025,5
6290003,2,2025,9
6290003,2,2025,1
6290003,2,2025,5
6290003,2,2025,9
6290003,2,2025,5
6290003,2,2025,9
6290003,2,2025,9
6290003,2,2025,21
6290003,2,2025,122
6290003,2,2025,9
6290003,2,2025,5
6290003,2,2025,9
6290003,2,2025,1
6290003,2,2025,5
6290003,2,2025,20
6290003,2,2025,7
6290003,2,2025,8
6290003,2,2025,8
6290003,2,2025,9
6290003,2,2025,7
6290003,2,2025,9
6290003,2,2025,1
6290003,2,2025,3
6290003,2,2025,225
6290003,2,2025,3
6290003,2,2025,13
6290003,2,2025,6
6290003,2,2025,12
6290003,2,2025,4
6290003,2,2025,12
6290003,2,2025,14
6290003,2,2025,2
6290003,2,2025,2
6290003,2,2025,7
6290003,2,2025,6
6290003,2,2025,3
6290003,2,2025,17
6290003,2,2025,91
6290003,2,2025,9
6290003,2,2025,7
6290003,2,2025,2
6290003,2,2025,94
6290003,2,2025,22
6290003,2,2025,3
6290003,2,2025,17
6290003,2,2025,4
6290003,2,2025,4
6290003,2,2025,2
6290003,2,2025,9
6290003,2,2025,8
6290003,2,2025,5
6290003,2,2025,5
6290003,2,2025,9
6290003,2,2025,2
6290003,2,2025,14
6290003,2,2025,14
6290003,2,2025,9
6290003,2,2025,4
6290003,2,2025,3
6290003,2,2025,14
6290003,2,2025,6
6290003,2,2025,6
6290003,2,2025,13
6290003,2,2025,13
6290003,2,2025,5
6290003,2,2025,9
6290003,2,2025,13
6290003,2,2025,8
6290003,2,2025,8
6290003,2,2025,5
6290003,2,2025,5
6290003,2,2025,9
6290003,2,2025,2
6290003,2,2025,7
6290003,2,2025,6
6290003,2,2025,1
6290003,2,2025,5
6290003,2,2025,2
6290003,2,2025,3
6290003,2,2025,14
6290003,2,2025,14
6290003,2,2025,12
6290003,2,2025,15
6290003,2,2025,30
6290003,2,2025,5
6290003,2,2025,12
6290003,2,2025,5
6290003,2,2025,7
6290003,2,2025,12
6290003,2,2025,9
6290003,2,2025,-6
6290003,2,2025,15
6290003,2,2025,19
6290003,2,2025,46
6290003,2,2025,32
6290003,2,2025,7
6290003,2,2025,30
6290003,2,2025,21
6290003,2,2025,16
6290003,2,2025,35
6290003,2,2025,17
6290003,2,2025,11
6290003,2,2025,6
6290003,2,2025,30
6290003,2,2025,13
6290003,2,2025,31
6290003,2,2025,5
6290003,2,2025,18
6290003,2,2025,4
6290003,2,2025,4
6290003,2,2025,18
6290003,2,2025,-6
6290003,2,2025,7
6290003,2,2025,7
6290003,2,2025,44
6290003,2,2025,44
6290003,2,2025,26
6290003,2,2025,14
6290003,2,2025,-20
6290003,2,2025,13
6290003,2,2025,20
6290003,2,2025,-10
6290003,2,2025,-15
6290003,2,2025,23
6290003,2,2025,27
6290003,2,2025,27
6290003,2,2025,26
6290003,2,2025,18
6290003,2,2025,27
6290003,2,2025,16
6290003,2,2025,23
6290003,2,2025,7
6290003,2,2025,11
6290003,2,2025,18
6290003,2,2025,13
6290003,2,2025,46
6290003,2,2025,12
6290003,2,2025,7
6290003,2,2025,5
6290003,2,2025,13
6290003,2,2025,50
6290003,2,2025,-12
6290003,2,2025,-12
6290003,2,2025,22
6290003,2,2025,5
6290003,2,2025,7
6290003,2,2025,19
6290003,2,2025,29
6290003,2,2025,37
6290003,2,2025,12
6290003,2,2025,17
6290003,2,2025,5
6290003,2,2025,7
6290003,2,2025,5
6290003,2,2025,17
6290003,2,2025,21
6290003,2,2025,-25
6290003,2,2025,43
6290003,2,2025,17
6290003,2,2025,23
6290003,2,2025,7
6290003,2,2025,9
6290003,2,2025,18
6290003,2,2025,15
6290003,2,2025,25
6290003,2,2025,44
6290003,2,2025,30
6290003,2,2025,13
6290003,2,2025,14
6290003,2,2025,30
6290003,2,2025,17
6290003,2,2025,17
6290003,2,2025,32
6290003,2,2025,16
6290003,2,2025,25
6290003,2,2025,3
6290003,2,2025,12
6290003,2,2025,23
6290003,2,2025,35
6290003,2,2025,12
6290003,2,2025,12
6290003,2,2025,23
6290003,2,2025,16
6290003,2,2025,10
6290003,2,2025,1
6290003,2,2025,6
6290003,2,2025,28
6290003,2,2025,39
6290003,2,2025,10
6290003,2,2025,-7
6290003,2,2025,21
6290003,2,2025,26
6290003,2,2025,60
6290003,2,2025,1
6290003,2,2025,9
6290003,2,2025,18
6290003,2,2025,13
6290003,2,2025,6
6290003,2,2025,2
6290003,2,2025,9
6290003,2,2025,8
6290003,2,2025,16
6290003,2,2025,16
6290003,2,2025,16
6290003,2,2025,16
6290003,2,2025,20
6290003,2,2025,3
6290003,2,2025,26
6290003,2,2025,7
6290003,2,2025,31
6290003,2,2025,268
6290003,2,2025,57
6290003,2,2025,91
6290003,2,2025,51
6290003,2,2025,52
6290003,2,2025,2
6290003,2,2025,11
6290003,2,2025,4
6290003,2,2025,13
6290003,2,2025,5
6290003,2,2025,6
6290003,2,2025,16
6290003,2,2025,4
6290003,2,2025,4
6290003,2,2025,3
6290003,2,2025,9
6290003,2,2025,17
6290003,2,2025,13
6290003,2,2025,44
6290003,2,2025,25
6290003,2,2025,2
6290003,2,2025,26
6290003,2,2025,33
6290003,2,2025,73
6290003,2,2025,8
6290003,2,2025,18
6290003,2,2025,26
6290003,2,2025,108
6290003,2,2025,27
6290003,2,2025,9
6290003,2,2025,11
6290003,2,2025,20
6290003,2,2025,6
6290003,2,2025,24
6290003,2,2025,10
6290003,2,2025,8
6290003,2,2025,198
6290003,2,2025,58
6290003,2,2025,3
6290003,2,2025,13
6290003,2,2025,16
6290003,2,2025,24
6290003,2,2025,5
6290003,2,2025,20
6290003,2,2025,57
6290003,2,2025,107
6290003,2,2025,2
6290003,2,2025,14
6290003,2,2025,14
6290003,2,2025,2
6290003,2,2025,2
6290003,2,2025,14
6290003,2,2025,14
6290003,2,2025,3
6290003,2,2025,75
6290003,2,2025,59
6290003,2,2025,3
6290003,2,2025,2
6290003,2,2025,14
6290003,2,2025,9
6290003,2,2025,14
6290003,2,2025,1
6290003,2,2025,4
6290003,2,2025,3
6290003,2,2025,2
6290003,2,2025,9
6290003,2,2025,14
6290003,2,2025,14
6290003,2,2025,2
6290003,2,2025,9
6290003,2,2025,122
6290003,2,2025,122
6290003,2,2025,178
6290003,2,2025,186
6290003,2,2025,148
6290003,2,2025,33
6290003,2,2025,145
6290003,2,2025,23
6290003,2,2025,170
6290003,2,2025,131
6290003,2,2025,46
6290003,2,2025,-78
6290003,2,2025,92
6290003,2,2025,118
6290003,2,2025,-123
6290003,2,2025,1
6290003,2,2025,50
6290003,2,2025,63
6290003,2,2025,3
6290003,2,2025,20
6290003,2,2025,9
6290003,2,2025,96
6290003,2,2025,96
6290003,2,2025,82
6290003,2,2025,46
6290003,2,2025,92
6290003,2,2025,142
6290003,2,2025,43
6290003,2,2025,88
6290003,2,2025,45
6290003,2,2025,73
6290003,2,2025,34
6290003,2,2025,28
6290003,2,2025,9
6290003,2,2025,15
6290003,2,2025,20
6290003,2,2025,9
6290003,2,2025,13
6290003,2,2025,19
6290003,2,2025,19
6290003,2,2025,43
6290003,2,2025,56
6290003,2,2025,104
6290003,2,2025,19
6290003,2,2025,9
6290003,2,2025,25
6290003,2,2025,-123
6290003,2,2025,118
6290003,2,2025,1
6290003,2,2025,50
6290003,2,2025,-123
6290003,2,2025,118
6290003,2,2025,1
6290003,2,2025,50
6290003,2,2025,12
6290003,2,2025,13
6290003,2,2025,30
6290003,2,2025,27
6290003,2,2025,43
6290003,2,2025,27
6290003,2,2025,12
6290003,2,2025,169
6290003,2,2025,28
6290003,2,2025,12
6290003,2,2025,34
6290003,2,2025,108
6290003,2,2025,99
6290003,2,2025,24
6290003,2,2025,31
6290003,2,2025,56
6290003,2,2025,40
6290003,2,2025,31
6290003,2,2025,48
6290003,2,2025,-40
6290003,2,2025,80
6290003,2,2025,-37
6290003,2,2025,85
6290003,2,2025,-59
6290003,2,2025,78
6290003,2,2025,-39
6290003,2,2025,81
6290003,2,2025,-39
6290003,2,2025,81
6290003,2,2025,-39
6290003,2,2025,81
6290003,2,2025,-38
6290003,2,2025,89
6290003,2,2025,-38
6290003,2,2025,89
6290003,2,2025,-38
6290003,2,2025,89
6290003,2,2025,21
6290003,2,2025,10
6290003,2,2025,21
6290003,2,2025,10
6290003,2,2025,21
6290003,2,2025,10
6290003,2,2025,109
6290003,2,2025,48
6290003,2,2025,91
6290003,2,2025,36
6290003,2,2025,50
6290003,2,2025,152
6290003,2,2025,89
6290003,2,2025,144
6290003,2,2025,192
6290003,2,2025,95
6290003,2,2025,78
6290003,2,2025,78
6290003,2,2025,-33
6290003,2,2025,259
6290003,2,2025,137
6290003,2,2025,34
6290003,2,2025,77
6290003,2,2025,30
6290003,2,2025,99
6290003,2,2025,66
6290003,2,2025,70
6290003,2,2025,66
6290003,2,2025,70
6290003,2,2025,35
6290003,2,2025,16
6290003,2,2025,73
6290003,2,2025,40
6290003,2,2025,18
6290003,2,2025,137
6290003,2,2025,77
6290003,2,2025,2
6290003,2,2025,45
6290003,2,2025,67
6290003,2,2025,2
6290003,2,2025,67
6290003,2,2025,2
6290003,2,2025,67
6290003,2,2025,2
6290003,2,2025,86
6290003,2,2025,77
6290003,2,2025,2
6290003,2,2025,27
6290003,2,2025,550
6290003,2,2025,147
6290003,2,2025,44
6290003,2,2025,143
6290003,2,2025,169
6290003,2,2025,294
6290003,2,2025,129
6290003,2,2025,-213
6290003,2,2025,-93
6290003,2,2025,213
6290003,2,2025,93
6290003,2,2025,-98
6290003,2,2025,-86
6290003,2,2025,-66
6290003,2,2025,-25
6290003,2,2025,-144
6290003,2,2025,-6
6290003,2,2025,-52
6290003,2,2025,-167
6290003,2,2025,-34
6290003,2,2025,-29
6290003,2,2025,-69
6290003,2,2025,-57
6290003,2,2025,-25
6290003,2,2025,-5
6290003,2,2025,-69
6290003,2,2025,-49
6290003,2,2025,-69
6290003,2,2025,-48
6290003,2,2025,-78
6290003,2,2025,-137
6290003,2,2025,-185
6290003,2,2025,-40
6290003,2,2025,-24
6290003,2,2025,-24
6290003,2,2025,-139
6290003,2,2025,-24
6290003,2,2025,-31
6290003,2,2025,-30
6290003,2,2025,-30
6290003,2,2025,-151
6290003,2,2025,-96
6290003,2,2025,-96
6290003,2,2025,-82
6290003,2,2025,-69
6290003,2,2025,-69
6290003,2,2025,-77
6290003,2,2025,-142
6290003,2,2025,-63
6290003,2,2025,-50
6290003,2,2025,-109
6290003,2,2025,-59
6290003,2,2025,-59
6290003,2,2025,-31
6290003,2,2025,-25
6290003,2,2025,-29
6290003,2,2025,-15
6290003,2,2025,-22
6290003,2,2025,-47
6290003,2,2025,-61
6290003,2,2025,-114
6290003,2,2025,-28
6290003,2,2025,-27
6290002,2,2025,50
6290002,2,2025,24
6290002,2,2025,12
6290002,2,2025,15
6290002,2,2025,10
6290002,2,2025,14
6290002,2,2025,7
6290002,2,2025,50
6290002,2,2025,36
6290002,2,2025,10
6290002,2,2025,10
6290002,2,2025,60
6290002,2,2025,19
6290002,2,2025,33
6290002,2,2025,17
6290002,2,2025,40
6290002,2,2025,40
6290002,2,2025,16
6290002,2,2025,32
6290002,2,2025,69
6290002,2,2025,8
6290002,2,2025,16
6290002,2,2025,90
6290002,2,2025,31
6290002,2,2025,67
6290002,2,2025,50
6290002,2,2025,32
6290002,2,2025,10
6290002,2,2025,61
6290002,2,2025,6
6290002,2,2025,10
6290002,2,2025,18
6290002,2,2025,10
6290002,2,2025,33
6290002,2,2025,55
6290002,2,2025,81
6290002,2,2025,50
6290002,2,2025,46
6290002,2,2025,11
6290002,2,2025,10
6290002,2,2025,10
6290002,2,2025,54
6290002,2,2025,12
6290002,2,2025,10
6290002,2,2025,10
6290002,2,2025,57
6290002,2,2025,16
6290002,2,2025,167
6290002,2,2025,71
6290002,2,2025,50
6290002,2,2025,58
6290002,2,2025,19
6290002,2,2025,60
6290002,2,2025,12
6290002,2,2025,56
6290002,2,2025,10
6290002,2,2025,10
6290002,2,2025,10
6290002,2,2025,96
6290002,2,2025,96
6290002,2,2025,82
6290002,2,2025,43
6290002,2,2025,34
6290002,2,2025,91
6290002,2,2025,8
6290002,2,2025,26
6290002,2,2025,18
6290002,2,2025,55
6290002,2,2025,73
6290002,2,2025,30
6290002,2,2025,13
6290002,2,2025,13
6290002,2,2025,27
6290002,2,2025,25
6290002,2,2025,21
6290002,2,2025,9
6290002,2,2025,32
6290002,2,2025,134
6290002,2,2025,10
6290002,2,2025,10
6290002,2,2025,17
6290002,2,2025,58
6290002,2,2025,20
6290002,2,2025,27
6290002,2,2025,9
6290002,2,2025,15
6290002,2,2025,17
6290002,2,2025,10
6290002,2,2025,60
6290002,2,2025,92
6290002,2,2025,82
6290002,2,2025,67
6290002,2,2025,7
6290002,2,2025,5
6290002,2,2025,45
6290002,2,2025,16
6290002,2,2025,10
6290002,2,2025,54
6290002,2,2025,88
6290002,2,2025,41
6290002,2,2025,9
6290002,2,2025,29
6290002,2,2025,15
6290002,2,2025,27
6290002,2,2025,17
6290002,2,2025,10
6290002,2,2025,51
6290002,2,2025,55
6290002,2,2025,59
6290002,2,2025,201
6290002,2,2025,32
6290002,2,2025,10
6290002,2,2025,20
6290002,2,2025,16
6290002,2,2025,68
6290002,2,2025,10
6290002,2,2025,51
6290002,2,2025,10
6290002,2,2025,10
6290002,2,2025,10
6290002,2,2025,14
6290002,2,2025,73
6290002,2,2025,11
6290002,2,2025,8
6290002,2,2025,66
6290002,2,2025,10
6290002,2,2025,15
6290002,2,2025,15
6290002,2,2025,10
6290002,2,2025,10
6290002,2,2025,10
6290002,2,2025,12
6290002,2,2025,10
6290002,2,2025,8
6290002,2,2025,7
6290002,2,2025,10
6290002,2,2025,38
6290002,2,2025,16
6290002,2,2025,16
6290002,2,2025,10
6290002,2,2025,56
6290002,2,2025,10
6290002,2,2025,10
6290002,2,2025,52
6290002,2,2025,10
6290002,2,2025,69
6290002,2,2025,86
6290002,2,2025,56
6290002,2,2025,30
6290002,2,2025,104
6290002,2,2025,60
6290002,2,2025,9
6290002,2,2025,17
6290002,2,2025,70
6290002,2,2025,28
6290002,2,2025,30
6290002,2,2025,22
6290002,2,2025,50
6290002,2,2025,70
6290002,2,2025,58
6290002,2,2025,59
6290002,2,2025,80
6290002,2,2025,14
6290002,2,2025,26
6290002,2,2025,10
6290002,2,2025,10
6290002,2,2025,20
6290002,2,2025,9
6290002,2,2025,32
6290002,2,2025,11
6290002,2,2025,53
6290002,2,2025,40
6290002,2,2025,70
